invoice_date,target_revenue,past_7_revenue,past_31_revenue,past_60_revenue,past_150_revenue,past_30_mean_interactions,past_150_mean_interactions,past_30_mean_views,past_150_mean_views,past_30_mean_invoices,past_150_mean_invoices,past_30_mean_streams,past_150_mean_streams
2019-08-01,651.1999999999999,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,36.0,36.0,170.0,170.0,2.0,2.0,35.0,35.0
2019-08-02,651.2,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,18.0,18.0,85.0,85.0,1.0,1.0,17.5,17.5
2019-08-03,903.3299999999999,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,12.0,12.0,56.666666666666664,56.666666666666664,0.6666666666666666,0.6666666666666666,11.666666666666666,11.666666666666666
2019-08-04,903.3299999999999,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,9.0,9.0,42.5,42.5,0.5,0.5,8.75,8.75
2019-08-05,903.3299999999999,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,7.2,7.2,34.0,34.0,0.4,0.4,7.0,7.0
2019-08-06,1033.33,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,6.0,6.0,28.333333333333332,28.333333333333332,0.3333333333333333,0.3333333333333333,5.833333333333333,5.833333333333333
2019-08-07,1033.33,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,5.142857142857143,5.142857142857143,24.285714285714285,24.285714285714285,0.2857142857142857,0.2857142857142857,5.0,5.0
2019-08-08,1033.33,249.82999999999993,249.82999999999993,249.82999999999993,249.82999999999993,4.5,4.5,21.25,21.25,0.25,0.25,4.375,4.375
2019-08-09,1033.33,0.0,249.82999999999993,249.82999999999993,249.82999999999993,4.0,4.0,18.88888888888889,18.88888888888889,0.2222222222222222,0.2222222222222222,3.888888888888889,3.888888888888889
2019-08-10,1033.33,0.0,249.82999999999993,249.82999999999993,249.82999999999993,3.6,3.6,17.0,17.0,0.2,0.2,3.5,3.5
2019-08-11,1033.33,0.0,249.82999999999993,249.82999999999993,249.82999999999993,3.272727272727273,3.272727272727273,15.454545454545455,15.454545454545455,0.18181818181818182,0.18181818181818182,3.1818181818181817,3.1818181818181817
2019-08-12,1033.33,0.0,249.82999999999993,249.82999999999993,249.82999999999993,3.0,3.0,14.166666666666666,14.166666666666666,0.16666666666666666,0.16666666666666666,2.9166666666666665,2.9166666666666665
2019-08-13,903.9599999999999,129.37000000000003,379.19999999999993,379.19999999999993,379.19999999999993,6.3076923076923075,6.3076923076923075,19.384615384615383,19.384615384615383,0.3076923076923077,0.3076923076923077,6.230769230769231,6.230769230769231
2019-08-14,859.4499999999999,173.88000000000005,423.7099999999999,423.7099999999999,423.7099999999999,6.642857142857143,6.642857142857143,27.857142857142858,27.857142857142858,0.35714285714285715,0.35714285714285715,6.571428571428571,6.571428571428571
2019-08-15,859.4499999999999,173.88000000000005,423.7099999999999,423.7099999999999,423.7099999999999,6.2,6.2,26.0,26.0,0.3333333333333333,0.3333333333333333,6.133333333333334,6.133333333333334
2019-08-16,859.4499999999999,173.88000000000005,423.71,423.71,423.71,5.8125,5.8125,24.375,24.375,0.3125,0.3125,5.75,5.75
2019-08-17,971.05,173.88000000000005,423.71,423.71,423.71,5.470588235294118,5.470588235294118,22.941176470588236,22.941176470588236,0.29411764705882354,0.29411764705882354,5.411764705882353,5.411764705882353
2019-08-18,970.9499999999999,199.48000000000005,449.31,449.31,449.31,5.388888888888889,5.388888888888889,22.055555555555557,22.055555555555557,0.3888888888888889,0.3888888888888889,5.333333333333333,5.333333333333333
2019-08-19,1147.1,199.48000000000005,449.31,449.31,449.31,5.105263157894737,5.105263157894737,20.894736842105264,20.894736842105264,0.3684210526315789,0.3684210526315789,5.052631578947368,5.052631578947368
2019-08-20,1147.1,199.48000000000005,449.31,449.31,449.31,4.85,4.85,19.85,19.85,0.35,0.35,4.8,4.8
2019-08-21,1256.4899999999998,133.47000000000003,512.67,512.67,512.67,5.476190476190476,5.476190476190476,29.142857142857142,29.142857142857142,0.38095238095238093,0.38095238095238093,5.428571428571429,5.428571428571429
2019-08-22,1256.4899999999998,88.96000000000001,512.67,512.67,512.67,5.2272727272727275,5.2272727272727275,27.818181818181817,27.818181818181817,0.36363636363636365,0.36363636363636365,5.181818181818182,5.181818181818182
2019-08-23,1342.4299999999998,88.96000000000001,512.67,512.67,512.67,5.0,5.0,26.608695652173914,26.608695652173914,0.34782608695652173,0.34782608695652173,4.956521739130435,4.956521739130435
2019-08-24,1342.4299999999998,88.96000000000001,512.6700000000001,512.6700000000001,512.6700000000001,4.791666666666667,4.791666666666667,25.5,25.5,0.3333333333333333,0.3333333333333333,4.75,4.75
2019-08-25,1081.9499999999996,393.2399999999999,816.95,816.95,816.95,9.48,9.48,49.76,49.76,0.36,0.36,9.24,9.24
2019-08-26,1081.9499999999996,367.63999999999993,816.95,816.95,816.95,9.115384615384615,9.115384615384615,47.84615384615385,47.84615384615385,0.34615384615384615,0.34615384615384615,8.884615384615385,8.884615384615385
2019-08-27,1081.9499999999996,367.63999999999993,816.95,816.95,816.95,8.777777777777779,8.777777777777779,46.074074074074076,46.074074074074076,0.3333333333333333,0.3333333333333333,8.555555555555555,8.555555555555555
2019-08-28,997.8699999999997,451.7199999999999,901.0300000000001,901.0300000000001,901.0300000000001,9.071428571428571,9.071428571428571,46.392857142857146,46.392857142857146,0.39285714285714285,0.39285714285714285,8.821428571428571,8.821428571428571
2019-08-29,997.8699999999997,388.3599999999999,901.0300000000001,901.0300000000001,901.0300000000001,8.758620689655173,8.758620689655173,44.793103448275865,44.793103448275865,0.3793103448275862,0.3793103448275862,8.517241379310345,8.517241379310345
2019-08-30,997.8699999999997,388.3599999999999,901.0300000000001,901.0300000000001,901.0300000000001,8.466666666666667,8.466666666666667,43.3,43.3,0.36666666666666664,0.36666666666666664,8.233333333333333,8.233333333333333
2019-08-31,1007.8199999999997,388.3599999999999,901.0300000000001,901.0300000000001,901.0300000000001,8.193548387096774,8.193548387096774,41.903225806451616,41.903225806451616,0.3548387096774194,0.3548387096774194,7.967741935483871,7.967741935483871
2019-09-01,1009.0699999999998,388.3599999999999,901.03,901.03,901.03,7.032258064516129,7.9375,36.41935483870968,40.59375,0.2903225806451613,0.34375,6.838709677419355,7.71875
2019-09-02,756.9399999999999,336.20999999999987,903.3299999999999,1153.1599999999999,1153.1599999999999,8.290322580645162,8.878787878787879,42.25806451612903,44.84848484848485,0.3225806451612903,0.36363636363636365,8.096774193548388,8.666666666666666
2019-09-03,756.9399999999999,336.20999999999987,903.3299999999999,1153.1599999999999,1153.1599999999999,8.290322580645162,8.617647058823529,42.25806451612903,43.529411764705884,0.3225806451612903,0.35294117647058826,8.096774193548388,8.411764705882353
2019-09-04,880.0199999999998,336.20999999999987,903.3299999999999,1153.1599999999999,1153.1599999999999,8.290322580645162,8.371428571428572,42.25806451612903,42.285714285714285,0.3225806451612903,0.34285714285714286,8.096774193548388,8.17142857142857
2019-09-05,750.0199999999998,382.1299999999999,1033.33,1283.1599999999999,1283.1599999999999,9.03225806451613,8.777777777777779,47.61290322580645,45.72222222222222,0.3548387096774194,0.3611111111111111,8.838709677419354,8.583333333333334
