invoice_date,target_revenue,past_7_revenue,past_31_revenue,past_60_revenue,past_150_revenue,past_30_mean_interactions,past_150_mean_interactions,past_30_mean_views,past_150_mean_views,past_30_mean_invoices,past_150_mean_invoices,past_30_mean_streams,past_150_mean_streams
2019-08-20,5307.9,414.75,414.75,414.75,414.75,49.0,49.0,485.0,485.0,2.0,2.0,49.0,49.0
2019-08-21,5307.9,414.75,414.75,414.75,414.75,24.5,24.5,242.5,242.5,1.0,1.0,24.5,24.5
2019-08-22,5307.9,414.75,414.75,414.75,414.75,16.333333333333332,16.333333333333332,161.66666666666666,161.66666666666666,0.6666666666666666,0.6666666666666666,16.333333333333332,16.333333333333332
2019-08-23,5307.9,414.75,414.75,414.75,414.75,12.25,12.25,121.25,121.25,0.5,0.5,12.25,12.25
2019-08-24,5307.9,414.75,414.75,414.75,414.75,9.8,9.8,97.0,97.0,0.4,0.4,9.8,9.8
2019-08-25,5307.9,414.75,414.75,414.75,414.75,8.166666666666666,8.166666666666666,80.83333333333333,80.83333333333333,0.3333333333333333,0.3333333333333333,8.166666666666666,8.166666666666666
2019-08-26,5307.9,414.75,414.75,414.75,414.75,7.0,7.0,69.28571428571429,69.28571428571429,0.2857142857142857,0.2857142857142857,7.0,7.0
2019-08-27,5307.9,414.75,414.75,414.75,414.75,6.125,6.125,60.625,60.625,0.25,0.25,6.125,6.125
2019-08-28,5307.9,0.0,414.75,414.75,414.75,5.444444444444445,5.444444444444445,53.888888888888886,53.888888888888886,0.2222222222222222,0.2222222222222222,5.444444444444445,5.444444444444445
2019-08-29,5307.9,0.0,414.75,414.75,414.75,4.9,4.9,48.5,48.5,0.2,0.2,4.9,4.9
2019-08-30,5307.9,0.0,414.75,414.75,414.75,4.454545454545454,4.454545454545454,44.09090909090909,44.09090909090909,0.18181818181818182,0.18181818181818182,4.454545454545454,4.454545454545454
2019-08-31,5307.9,0.0,414.75,414.75,414.75,4.083333333333333,4.083333333333333,40.416666666666664,40.416666666666664,0.16666666666666666,0.16666666666666666,4.083333333333333,4.083333333333333
2019-09-01,5318.849999999999,0.0,414.75,414.75,414.75,3.769230769230769,3.769230769230769,37.30769230769231,37.30769230769231,0.15384615384615385,0.15384615384615385,3.769230769230769,3.769230769230769
2019-09-02,5318.849999999999,0.0,414.75,414.75,414.75,3.5,3.5,34.642857142857146,34.642857142857146,0.14285714285714285,0.14285714285714285,3.5,3.5
2019-09-03,5318.849999999999,0.0,414.75,414.75,414.75,3.2666666666666666,3.2666666666666666,32.333333333333336,32.333333333333336,0.13333333333333333,0.13333333333333333,3.2666666666666666,3.2666666666666666
2019-09-04,5318.849999999999,0.0,414.75,414.75,414.75,3.0625,3.0625,30.3125,30.3125,0.125,0.125,3.0625,3.0625
2019-09-05,5318.849999999999,0.0,414.75,414.75,414.75,2.8823529411764706,2.8823529411764706,28.529411764705884,28.529411764705884,0.11764705882352941,0.11764705882352941,2.8823529411764706,2.8823529411764706
2019-09-06,5318.849999999999,0.0,414.75,414.75,414.75,2.7222222222222223,2.7222222222222223,26.944444444444443,26.944444444444443,0.1111111111111111,0.1111111111111111,2.7222222222222223,2.7222222222222223
2019-09-07,5318.849999999999,0.0,414.75,414.75,414.75,2.5789473684210527,2.5789473684210527,25.526315789473685,25.526315789473685,0.10526315789473684,0.10526315789473684,2.5789473684210527,2.5789473684210527
2019-09-08,5318.849999999999,0.0,414.75,414.75,414.75,2.45,2.45,24.25,24.25,0.1,0.1,2.45,2.45
2019-09-09,5318.849999999999,0.0,414.75,414.75,414.75,2.3333333333333335,2.3333333333333335,23.095238095238095,23.095238095238095,0.09523809523809523,0.09523809523809523,2.3333333333333335,2.3333333333333335
2019-09-10,5318.849999999999,0.0,414.75,414.75,414.75,2.227272727272727,2.227272727272727,22.045454545454547,22.045454545454547,0.09090909090909091,0.09090909090909091,2.227272727272727,2.227272727272727
2019-09-11,5318.849999999999,0.0,414.75,414.75,414.75,2.130434782608696,2.130434782608696,21.08695652173913,21.08695652173913,0.08695652173913043,0.08695652173913043,2.130434782608696,2.130434782608696
2019-09-12,5318.849999999999,0.0,414.75,414.75,414.75,2.0416666666666665,2.0416666666666665,20.208333333333332,20.208333333333332,0.08333333333333333,0.08333333333333333,2.0416666666666665,2.0416666666666665
2019-09-13,5318.849999999999,0.0,414.75,414.75,414.75,1.96,1.96,19.4,19.4,0.08,0.08,1.96,1.96
2019-09-14,5318.849999999999,0.0,414.75,414.75,414.75,1.8846153846153846,1.8846153846153846,18.653846153846153,18.653846153846153,0.07692307692307693,0.07692307692307693,1.8846153846153846,1.8846153846153846
2019-09-15,5418.61,0.0,414.75,414.75,414.75,1.8148148148148149,1.8148148148148149,17.962962962962962,17.962962962962962,0.07407407407407407,0.07407407407407407,1.8148148148148149,1.8148148148148149
2019-09-16,110.71000000000001,5307.9,5722.65,5722.65,5722.65,1.8214285714285714,1.8214285714285714,17.464285714285715,17.464285714285715,0.14285714285714285,0.14285714285714285,1.7857142857142858,1.7857142857142858
2019-09-17,110.71000000000001,5307.9,5722.65,5722.65,5722.65,1.7586206896551724,1.7586206896551724,16.862068965517242,16.862068965517242,0.13793103448275862,0.13793103448275862,1.7241379310344827,1.7241379310344827
2019-09-18,110.71000000000001,5307.9,5722.65,5722.65,5722.65,1.7,1.7,16.3,16.3,0.13333333333333333,0.13333333333333333,1.6666666666666667,1.6666666666666667
2019-09-19,110.71000000000001,5307.9,5722.65,5722.65,5722.65,1.6451612903225807,1.6451612903225807,15.774193548387096,15.774193548387096,0.12903225806451613,0.12903225806451613,1.6129032258064515,1.6129032258064515
2019-09-20,110.71000000000001,5307.9,5722.65,5722.65,5722.65,0.06451612903225806,1.59375,0.12903225806451613,15.28125,0.06451612903225806,0.125,0.03225806451612903,1.5625
2019-09-21,110.71000000000001,5307.9,5307.9,5722.65,5722.65,0.06451612903225806,1.5454545454545454,0.12903225806451613,14.818181818181818,0.06451612903225806,0.12121212121212122,0.03225806451612903,1.5151515151515151
2019-09-22,110.71000000000001,5307.9,5307.9,5722.65,5722.65,0.06451612903225806,1.5,0.12903225806451613,14.382352941176471,0.06451612903225806,0.11764705882352941,0.03225806451612903,1.4705882352941178
2019-09-23,110.71000000000001,5307.9,5307.9,5722.65,5722.65,0.06451612903225806,1.457142857142857,0.12903225806451613,13.971428571428572,0.06451612903225806,0.11428571428571428,0.03225806451612903,1.4285714285714286
2019-09-24,110.71000000000001,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.4166666666666667,0.12903225806451613,13.583333333333334,0.06451612903225806,0.1111111111111111,0.03225806451612903,1.3888888888888888
2019-09-25,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.3783783783783783,0.12903225806451613,13.216216216216216,0.06451612903225806,0.10810810810810811,0.03225806451612903,1.3513513513513513
2019-09-26,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.3421052631578947,0.12903225806451613,12.868421052631579,0.06451612903225806,0.10526315789473684,0.03225806451612903,1.3157894736842106
2019-09-27,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.3076923076923077,0.12903225806451613,12.538461538461538,0.06451612903225806,0.10256410256410256,0.03225806451612903,1.2820512820512822
2019-09-28,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.275,0.12903225806451613,12.225,0.06451612903225806,0.1,0.03225806451612903,1.25
2019-09-29,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.2439024390243902,0.12903225806451613,11.926829268292684,0.06451612903225806,0.0975609756097561,0.03225806451612903,1.2195121951219512
2019-09-30,129.46,0.0,5307.9,5722.65,5722.65,0.06451612903225806,1.2142857142857142,0.12903225806451613,11.642857142857142,0.06451612903225806,0.09523809523809523,0.03225806451612903,1.1904761904761905
2019-10-01,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.2093023255813953,0.16129032258064516,11.395348837209303,0.0967741935483871,0.11627906976744186,0.06451612903225806,1.186046511627907
2019-10-02,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.1818181818181819,0.16129032258064516,11.136363636363637,0.0967741935483871,0.11363636363636363,0.06451612903225806,1.1590909090909092
2019-10-03,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.1555555555555554,0.16129032258064516,10.88888888888889,0.0967741935483871,0.1111111111111111,0.06451612903225806,1.1333333333333333
2019-10-04,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.1304347826086956,0.16129032258064516,10.652173913043478,0.0967741935483871,0.10869565217391304,0.06451612903225806,1.108695652173913
2019-10-05,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.1063829787234043,0.16129032258064516,10.425531914893616,0.0967741935483871,0.10638297872340426,0.06451612903225806,1.0851063829787233
2019-10-06,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.0833333333333333,0.16129032258064516,10.208333333333334,0.0967741935483871,0.10416666666666667,0.06451612903225806,1.0625
2019-10-07,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.0612244897959184,0.16129032258064516,10.0,0.0967741935483871,0.10204081632653061,0.06451612903225806,1.0408163265306123
2019-10-08,118.51,10.95,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.04,0.16129032258064516,9.8,0.0967741935483871,0.1,0.06451612903225806,1.02
2019-10-09,118.51,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.0196078431372548,0.16129032258064516,9.607843137254902,0.0967741935483871,0.09803921568627451,0.06451612903225806,1.0
2019-10-10,118.51,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,1.0,0.16129032258064516,9.423076923076923,0.0967741935483871,0.09615384615384616,0.06451612903225806,0.9807692307692307
2019-10-11,118.51,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,0.9811320754716981,0.16129032258064516,9.245283018867925,0.0967741935483871,0.09433962264150944,0.06451612903225806,0.9622641509433962
2019-10-12,770.71,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,0.9629629629629629,0.16129032258064516,9.074074074074074,0.0967741935483871,0.09259259259259259,0.06451612903225806,0.9444444444444444
2019-10-13,770.71,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,0.9454545454545454,0.16129032258064516,8.909090909090908,0.0967741935483871,0.09090909090909091,0.06451612903225806,0.9272727272727272
2019-10-14,770.71,0.0,5318.849999999999,5733.599999999999,5733.599999999999,0.0967741935483871,0.9285714285714286,0.16129032258064516,8.75,0.0967741935483871,0.08928571428571429,0.06451612903225806,0.9107142857142857
2019-10-15,670.95,99.76,5418.61,5833.36,5833.36,0.967741935483871,1.3859649122807018,6.516129032258065,12.052631578947368,0.12903225806451613,0.10526315789473684,0.9354838709677419,1.368421052631579
2019-10-16,670.95,99.76,5418.61,5833.36,5833.36,0.967741935483871,1.3620689655172413,6.516129032258065,11.844827586206897,0.12903225806451613,0.10344827586206896,0.9354838709677419,1.3448275862068966
2019-10-17,670.95,99.76,5418.61,5833.36,5833.36,0.9032258064516129,1.3389830508474576,6.387096774193548,11.64406779661017,0.06451612903225806,0.1016949152542373,0.9032258064516129,1.3220338983050848
2019-10-18,670.95,99.76,110.71000000000001,5833.36,5833.36,0.9032258064516129,1.3166666666666667,6.387096774193548,11.45,0.06451612903225806,0.1,0.9032258064516129,1.3
