invoice_date,target_revenue,past_7_revenue,past_31_revenue,past_60_revenue,past_150_revenue,past_30_mean_interactions,past_150_mean_interactions,past_30_mean_views,past_150_mean_views,past_30_mean_invoices,past_150_mean_invoices,past_30_mean_streams,past_150_mean_streams
2017-11-28,4057.0999999999995,375.99,375.99,375.99,375.99,86.0,86.0,545.0,545.0,3.0,3.0,83.0,83.0
2017-11-29,4057.0999999999995,375.99,375.99,375.99,375.99,43.0,43.0,272.5,272.5,1.5,1.5,41.5,41.5
2017-11-30,3862.88,570.2099999999999,570.2099999999999,570.2099999999999,570.2099999999999,39.666666666666664,39.666666666666664,245.66666666666666,245.66666666666666,1.3333333333333333,1.3333333333333333,38.666666666666664,38.666666666666664
2017-12-01,3862.8799999999997,570.2099999999999,570.2099999999999,570.2099999999999,570.2099999999999,29.75,29.75,184.25,184.25,1.0,1.0,29.0,29.0
2017-12-02,3876.8799999999997,570.2099999999999,570.2099999999999,570.2099999999999,570.2099999999999,23.8,23.8,147.4,147.4,0.8,0.8,23.2,23.2
2017-12-03,3876.8799999999997,570.2099999999999,570.2099999999999,570.2099999999999,570.2099999999999,19.833333333333332,19.833333333333332,122.83333333333333,122.83333333333333,0.6666666666666666,0.6666666666666666,19.333333333333332,19.333333333333332
2017-12-04,3392.23,1054.8599999999997,1054.8599999999997,1054.8599999999997,1054.8599999999997,26.142857142857142,26.142857142857142,162.85714285714286,162.85714285714286,1.1428571428571428,1.1428571428571428,25.285714285714285,25.285714285714285
2017-12-05,3761.4299999999994,1152.2099999999998,1152.2099999999998,1152.2099999999998,1152.2099999999998,26.625,26.625,174.375,174.375,1.625,1.625,25.875,25.875
2017-12-06,6225.1,776.2199999999998,1152.2099999999998,1152.2099999999998,1152.2099999999998,23.666666666666668,23.666666666666668,155.0,155.0,1.4444444444444444,1.4444444444444444,23.0,23.0
2017-12-07,6091.79,909.5299999999999,1285.5199999999998,1285.5199999999998,1285.5199999999998,23.2,23.2,149.9,149.9,1.4,1.4,22.6,22.6
2017-12-08,6070.89,736.2099999999999,1306.4199999999998,1306.4199999999998,1306.4199999999998,21.272727272727273,21.272727272727273,136.9090909090909,136.9090909090909,1.4545454545454546,1.4545454545454546,20.727272727272727,20.727272727272727
2017-12-09,6081.84,736.2099999999999,1306.4199999999998,1306.4199999999998,1306.4199999999998,19.5,19.5,125.5,125.5,1.3333333333333333,1.3333333333333333,19.0,19.0
2017-12-10,5985.6,832.4499999999999,1402.6599999999999,1402.6599999999999,1402.6599999999999,19.076923076923077,19.076923076923077,125.53846153846153,125.53846153846153,1.3076923076923077,1.3076923076923077,18.615384615384617,18.615384615384617
