invoice_date,target_revenue,past_7_revenue,past_31_revenue,past_60_revenue,past_150_revenue,past_30_mean_interactions,past_150_mean_interactions,past_30_mean_views,past_150_mean_views,past_30_mean_invoices,past_150_mean_invoices,past_30_mean_streams,past_150_mean_streams
2017-11-28,1386.7600000000002,139.02999999999997,139.02999999999997,139.02999999999997,139.02999999999997,44.0,44.0,367.0,367.0,1.0,1.0,44.0,44.0
2017-11-29,1382.1599999999999,143.62999999999997,143.62999999999997,143.62999999999997,143.62999999999997,23.0,23.0,186.0,186.0,1.0,1.0,23.0,23.0
2017-11-30,1369.31,156.47999999999996,156.47999999999996,156.47999999999996,156.47999999999996,16.333333333333332,16.333333333333332,124.66666666666667,124.66666666666667,1.0,1.0,16.333333333333332,16.333333333333332
2017-12-01,1369.31,156.47999999999996,156.47999999999996,156.47999999999996,156.47999999999996,12.25,12.25,93.5,93.5,0.75,0.75,12.25,12.25
2017-12-02,1385.6000000000001,156.47999999999996,156.47999999999996,156.47999999999996,156.47999999999996,9.8,9.8,74.8,74.8,0.6,0.6,9.8,9.8
2017-12-03,1336.4,205.67999999999995,205.67999999999995,205.67999999999995,205.67999999999995,10.333333333333334,10.333333333333334,78.66666666666667,78.66666666666667,0.6666666666666666,0.6666666666666666,10.333333333333334,10.333333333333334
2017-12-04,1184.42,357.65999999999997,357.65999999999997,357.65999999999997,357.65999999999997,15.142857142857142,15.142857142857142,130.85714285714286,130.85714285714286,1.0,1.0,14.428571428571429,14.428571428571429
2017-12-05,1231.97,357.65999999999997,357.65999999999997,357.65999999999997,357.65999999999997,13.25,13.25,114.5,114.5,0.875,0.875,12.625,12.625
2017-12-06,855.27,595.3299999999999,734.3599999999999,734.3599999999999,734.3599999999999,16.666666666666668,16.666666666666668,148.66666666666666,148.66666666666666,1.2222222222222223,1.2222222222222223,15.777777777777779,15.777777777777779
2017-12-07,855.2700000000001,590.7299999999999,734.3599999999999,734.3599999999999,734.3599999999999,15.0,15.0,133.8,133.8,1.1,1.1,14.2,14.2
2017-12-08,841.9200000000001,591.23,747.7099999999999,747.7099999999999,747.7099999999999,14.090909090909092,14.090909090909092,122.81818181818181,122.81818181818181,1.1818181818181819,1.1818181818181819,13.363636363636363,13.363636363636363
2017-12-09,953.4100000000001,591.23,747.7099999999999,747.7099999999999,747.7099999999999,12.916666666666666,12.916666666666666,112.58333333333333,112.58333333333333,1.0833333333333333,1.0833333333333333,12.25,12.25
2017-12-10,1182.54,621.5499999999998,778.03,778.03,778.03,12.23076923076923,12.23076923076923,106.53846153846153,106.53846153846153,1.0769230769230769,1.0769230769230769,11.615384615384615,11.615384615384615
2017-12-11,837.7199999999998,1061.74,1267.42,1267.42,1267.42,24.928571428571427,24.928571428571427,222.07142857142858,222.07142857142858,1.4285714285714286,1.4285714285714286,21.0,21.0
2017-12-12,992.6399999999998,909.76,1267.42,1267.42,1267.42,23.266666666666666,23.266666666666666,207.26666666666668,207.26666666666668,1.3333333333333333,1.3333333333333333,19.6,19.6
2017-12-13,1015.9099999999997,909.76,1267.42,1267.42,1267.42,21.8125,21.8125,194.3125,194.3125,1.25,1.25,18.375,18.375
2017-12-14,1012.6599999999997,536.3100000000001,1270.67,1270.67,1270.67,20.58823529411765,20.58823529411765,182.94117647058823,182.94117647058823,1.2352941176470589,1.2352941176470589,17.352941176470587,17.352941176470587
2017-12-15,907.2699999999999,641.7,1376.0600000000002,1376.0600000000002,1376.0600000000002,20.72222222222222,20.72222222222222,178.83333333333334,178.83333333333334,1.4444444444444444,1.4444444444444444,17.555555555555557,17.555555555555557
2017-12-16,913.9699999999999,628.35,1376.0600000000002,1376.0600000000002,1376.0600000000002,19.63157894736842,19.63157894736842,169.42105263157896,169.42105263157896,1.368421052631579,1.368421052631579,16.63157894736842,16.63157894736842
2017-12-17,851.6099999999999,694.35,1442.0600000000002,1442.0600000000002,1442.0600000000002,19.5,19.5,167.65,167.65,1.35,1.35,16.65,16.65
2017-12-18,774.9299999999998,740.71,1518.7400000000002,1518.7400000000002,1518.7400000000002,19.761904761904763,19.761904761904763,172.66666666666666,172.66666666666666,1.3333333333333333,1.3333333333333333,17.047619047619047,17.047619047619047
2017-12-19,774.9299999999998,251.32000000000002,1518.7400000000002,1518.7400000000002,1518.7400000000002,18.863636363636363,18.863636363636363,164.8181818181818,164.8181818181818,1.2727272727272727,1.2727272727272727,16.272727272727273,16.272727272727273
2017-12-20,1120.1899999999998,258.37,1525.7900000000002,1525.7900000000002,1525.7900000000002,18.26086956521739,18.26086956521739,158.08695652173913,158.08695652173913,1.2608695652173914,1.2608695652173914,15.782608695652174,15.782608695652174
2017-12-21,1120.1899999999998,258.37,1525.79,1525.79,1525.79,17.5,17.5,151.5,151.5,1.2083333333333333,1.2083333333333333,15.125,15.125
2017-12-22,1224.2599999999995,255.12000000000003,1525.79,1525.79,1525.79,16.8,16.8,145.44,145.44,1.16,1.16,14.52,14.52
2017-12-23,1258.9599999999998,149.73000000000002,1525.79,1525.79,1525.79,16.153846153846153,16.153846153846153,139.84615384615384,139.84615384615384,1.1153846153846154,1.1153846153846154,13.961538461538462,13.961538461538462
2017-12-24,1667.4899999999998,149.73000000000002,1525.79,1525.79,1525.79,15.555555555555555,15.555555555555555,134.66666666666666,134.66666666666666,1.0740740740740742,1.0740740740740742,13.444444444444445,13.444444444444445
